prov_name,dist_name,prov_id,center_name,center_id,total_votes,m_votes,f_votes,pct_m_votes,pct_f_votes,m_station_type,f_station_type,is_open,m_in_f_station,f_in_m_station
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Char Aasiah School, Char Aasiah",3107171,31,17,14,0.5483870968,0.4516129032,21,10,1,5,9
Ghazni         ,JAGHATOO                                          ,6,"New Mosque, Deh Shahshi",607117,31,20,11,0.6451612903,0.3548387097,31,0,1,0,11
Kandahar       ,DAMAN                                             ,28,"former school, Madzee",2802075,31,20,11,0.6451612903,0.3548387097,31,0,1,0,11
Ghazni         ,MALESTAN                                          ,6,"Beelagho Mosque, Beelagho",614295,31,20,11,0.6451612903,0.3548387097,20,11,1,7,7
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Aab Bareek School, Aab Bareek",3107176,31,20,11,0.6451612903,0.3548387097,13,18,1,12,5
Badakhshan     ,WARDOUJ                                           ,14,"School, Ghonio",1407101,31,20,11,0.6451612903,0.3548387097,15,16,1,9,4
Paktika        ,YOSEF KHEIL                                       ,7,"Bazi wani Mosque, Yousef khil Center",703040,31,21,10,0.6774193548,0.3225806452,0,31,1,21,0
Badakhshan     ,SHEIKE                                            ,14,"Manaw High School, Manaw",1428277,31,22,9,0.7096774194,0.2903225806,23,8,1,6,7
Ghazni         ,NAWUR                                             ,6,"Pushte Kark Religious School, Khushkak",612272,31,22,9,0.7096774194,0.2903225806,21,10,1,7,6
Bamyan         ,WARAS                                             ,32,"Munbar, Shinia Takht",3207127,31,22,9,0.7096774194,0.2903225806,15,16,1,11,4
Daikondi       ,SHAHRESTAN                                        ,34,Azmok mosque,3402034,31,22,9,0.7096774194,0.2903225806,15,16,1,10,3
Ghazni         ,NAWUR                                             ,6,"Do Aabi High School, Do Aabi",612262,31,23,8,0.7419354839,0.2580645161,14,17,1,13,4
Kapisa         ,NAJRAB                                            ,2,Ibrahim khail School ( Dare Kalan),204044,31,23,8,0.7419354839,0.2580645161,19,12,1,8,4
Ghazni         ,JAGHORI                                           ,6,"Saba Ghareeb Primary School, Saba Ghareeb",615348,31,23,8,0.7419354839,0.2580645161,16,15,1,10,3
Ghazni         ,JAGHATOO                                          ,6,"Shuhadah School, Serab",607120,31,24,7,0.7741935484,0.2258064516,31,0,1,0,7
Wardak         ,DAIMIRDAD                                         ,4,"M Clinic Private house F ,Hosaynee Apartment",405068,31,24,7,0.7741935484,0.2258064516,31,0,1,0,7
Logar          ,MOHAMMAD AGHA                                     ,5,"Kotob Khel School, Qala-e-Koshtom",505062,31,24,7,0.7741935484,0.2258064516,20,11,1,9,5
Kapisa         ,NAJRAB                                            ,2,School ( Zar shawee),204060,31,24,7,0.7741935484,0.2258064516,22,9,1,6,4
Daikondi       ,SHAHRESTAN                                        ,34,Shekar Abad mosque,3402025,31,24,7,0.7741935484,0.2258064516,16,15,1,11,3
Badakhshan     ,SHEIKE                                            ,14,"Zharf High School, Zharf",1428279,31,24,7,0.7741935484,0.2258064516,18,13,1,9,3
Samangan       ,HAZRAT-E-SULTAN                                   ,18,"Bailar Masjid, Bailar village",1802027,31,25,6,0.8064516129,0.1935483871,18,13,1,11,4
Panjshir       ,DARAH                                             ,33,Pasgran,3304045,31,25,6,0.8064516129,0.1935483871,24,7,1,5,4
Badakhshan     ,KHWAHAN                                           ,14,"Sang Aab, Sang Aab",1423238,31,25,6,0.8064516129,0.1935483871,16,15,1,12,3
Ghor           ,DULEENA                                           ,31,"Sar Chel Gazi Mosque, Sar Chel Gazi",3105110,31,26,5,0.8387096774,0.1612903226,18,13,1,12,4
Panjshir       ,SHATAL                                            ,33,Janan Joy,3306088,31,26,5,0.8387096774,0.1612903226,19,12,1,10,3
Panjshir       ,PAREYIAN                                          ,33,Nowdang,3307069,31,26,5,0.8387096774,0.1612903226,22,9,1,7,3
Badakhshan     ,JURM                                              ,14,"Seena School, Seena",1406083,31,26,5,0.8387096774,0.1612903226,16,15,1,12,2
Helmand        ,NAWEI BARUKZAI                                    ,27,"Ahmad Shah Village Mosque, Ainak",2704089,31,27,4,0.8709677419,0.1290322581,31,0,1,0,4
Ghazni         ,Provincial Center (GHAZNI)                        ,6,"Khuja Roshnayee Mosque, Provincial Capital (Ghazni)",601018,31,27,4,0.8709677419,0.1290322581,20,11,1,10,3
Balkh          ,ZAREE                                             ,19,"Bakht gahan mosque, Bakht gan Village",1915306,31,27,4,0.8709677419,0.1290322581,21,10,1,9,3
Kabul          ,KHAK-I-JABAR                                      ,1,"malang,shah rasool home",113442,31,27,4,0.8709677419,0.1290322581,25,6,1,4,2
Urozgan        ,PROVINCIAL CENTER (TERINKOTT)                     ,30,"Primary school, Garm Ab",3001007,31,28,3,0.9032258065,0.0967741935,31,0,1,0,3
Herat          ,PASHTON ZARGHOON                                  ,24,"Mosque, Cheorshi Mardana",2404133,31,28,3,0.9032258065,0.0967741935,31,0,1,0,3
Daikondi       ,KIJRAN                                            ,34,Boka Sof Mosque,3407055,31,28,3,0.9032258065,0.0967741935,23,8,1,7,2
Nangerhar      ,DARAH NOOR                                        ,10,"Clinic,Kashmond Qala",1008227,31,28,3,0.9032258065,0.0967741935,10,21,1,19,1
Parwan         ,KOHE SAFI                                         ,3,"mula ahmad khail mosque, ahmad khail",308148,31,28,3,0.9032258065,0.0967741935,13,18,1,16,1
Paktia         ,SAID KARAM                                        ,8,"Bhai Jan House, Khandh Khel",802024,31,28,3,0.9032258065,0.0967741935,0,31,1,28,0
Kabul          ,PROVINCIAL CENTER (KABUL)                         ,1,Changed from Haji Yaqub to Masjid Haji Syed Rahman,101084,31,28,3,0.9032258065,0.0967741935,0,31,1,28,0
Nangerhar      ,MUHMAND DARA                                      ,10,"Gerdeghos Clinic, Gerdeghose",1020472,31,28,3,0.9032258065,0.0967741935,0,31,1,28,0
Nangerhar      ,MUHMAND DARA                                      ,10,"Otmanzai Jame Masque, Garde Otmanzai",1020467,31,28,3,0.9032258065,0.0967741935,0,31,1,28,0
Balkh          ,CHARKENT                                          ,19,"Tandorak School, Tandorak Village",1913278,31,29,2,0.935483871,0.064516129,28,3,1,3,2
Khost          ,MANDOZAYI                                         ,9,"school, bay village",909079,31,29,2,0.935483871,0.064516129,31,0,1,0,2
Nangerhar      ,ACHIN                                             ,10,"Kushtal Masque,Kushtal",1015355,31,29,2,0.935483871,0.064516129,31,0,1,0,2
Herat          ,FARSI                                             ,24,"Development council, Safidan",2413357,31,29,2,0.935483871,0.064516129,17,14,1,13,1
Ghazni         ,NAWUR                                             ,6,"Aama Chali Mosque, Chali",612266,31,30,1,0.9677419355,0.0322580645,21,10,1,10,1
Nangerhar      ,RODAT                                             ,10,"Khali Maidan, Katreghai",1005144,31,30,1,0.9677419355,0.0322580645,0,31,1,30,0
Urozgan        ,PROVINCIAL CENTER (TERINKOTT)                     ,30,"Private house , Sarak kor",3001005,30,13,17,0.4333333333,0.5666666667,0,30,1,13,0
Nooristan      ,Provincial Center (Nooristan)                     ,13,"Pronz school, Pronz",1301006,30,14,16,0.4666666667,0.5333333333,16,14,1,6,8
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Jawqal School, Jawqal",3107143,30,15,15,0.5,0.5,14,16,1,8,7
Ghor           ,SAGHAR                                            ,31,Nahle School,3109206,30,16,14,0.5333333333,0.4666666667,15,15,1,8,7
Balkh          ,BALKH                                             ,19,Kata khail Village mosque,1909320,30,19,11,0.6333333333,0.3666666667,16,14,1,9,6
Parwan         ,Provincial Center (Charikar)                      ,3,"Masjid Jami Payan Payan, Payan Payan",301033,30,20,10,0.6666666667,0.3333333333,19,11,1,8,7
Paktika        ,ZARGHOON SHAHER                                   ,7,"Haji khial Guestroom, Adeen",707106,30,20,10,0.6666666667,0.3333333333,0,30,1,20,0
Paktika        ,URGOON                                            ,7,"Pushti Mosque, Pushti village",711179,30,21,9,0.7,0.3,30,0,1,0,9
Ghor           ,Provincial Center (CHAGHCHARAN)                   ,31,"Qaibi Bazar Dahana Shor Qul, Qaibi Dahana Shor Qul",3101006,30,21,9,0.7,0.3,30,0,1,0,9
Logar          ,BARAKIBARAK                                       ,5,"Ghaazi Amanullah High School, Bazar-e-Baraki Barak",502022,30,21,9,0.7,0.3,24,6,1,5,8
Daikondi       ,KITEE                                             ,34,Mazarmi Mosque,3408133,30,21,9,0.7,0.3,18,12,1,7,4
Balkh          ,CHARBOLAK                                         ,19,"Ahamd Abad School, Ahamad Abad village",1910181,30,22,8,0.7333333333,0.2666666667,24,6,1,5,7
Paktika        ,PROVINCIAL CENTER (SHARAN)                        ,7,Maswas Primary school,701007,30,22,8,0.7333333333,0.2666666667,24,6,1,5,7
Urozgan        ,PROVINCIAL CENTER (TERINKOTT)                     ,30,"Prosha  Religiouse , Karkarak",3001011,30,23,7,0.7666666667,0.2333333333,30,0,1,0,7
Ghor           ,CHAHAR SADA                                       ,31,"Korgin Bazar, Korgin",3103065,30,23,7,0.7666666667,0.2333333333,20,10,1,8,5
Balkh          ,NAHR-E-SHAHI                                      ,19,"Sharak Afghania School, Shahrak afghania",1903069,30,23,7,0.7666666667,0.2333333333,25,5,1,3,5
Ghazni         ,NAWUR                                             ,6,"Jahan nomay School, Shenya",612275,30,23,7,0.7666666667,0.2333333333,17,13,1,10,4
Laghman        ,DAWLAT SHAH                                       ,12,"Kark Mosque and Guestroom, Dawlat shah",1205113,30,23,7,0.7666666667,0.2333333333,0,30,1,23,0
Herat          ,ADRASKAN                                          ,24,"School, Kharbed, Meerabad",2411285,30,24,6,0.8,0.2,30,0,1,0,6
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Primary School, Deh Sorkh Village",2104065,30,24,6,0.8,0.2,22,8,1,7,5
Panjshir       ,BAZARAK                                           ,33,Sanagana,3301002,30,24,6,0.8,0.2,18,12,1,10,4
Samangan       ,DARAH-E-SUF HULYA                                 ,18,"Khami hawaz Tower, Khami hawaz village",1804038,30,24,6,0.8,0.2,19,11,1,8,3
Badakhshan     ,FAIZ ABAD                                         ,14,"Sar Qol School, Sar Qol Yaftal Ulya",1401004,30,24,6,0.8,0.2,15,15,1,11,2
Farah          ,KHAK-I-SAFEID                                     ,25,"Jeeja, School",2503056,30,25,5,0.8333333333,0.1666666667,30,0,1,0,5
Parwan         ,SORKH PARSA                                       ,3,"Shaheed zulfiqar high school, Ali khan",310134,30,25,5,0.8333333333,0.1666666667,17,13,1,12,4
Laghman        ,ALINGAR                                           ,12,"Salaw safla School, Aleengar, Aleengar",1203059,30,25,5,0.8333333333,0.1666666667,25,5,1,4,4
Nangerhar      ,DARAH NOOR                                        ,10,"Lama Tak Masque,Lalma Tak",1008222,30,25,5,0.8333333333,0.1666666667,16,14,1,12,3
Panjshir       ,BAZARAK                                           ,33,Khanis,3301005,30,25,5,0.8333333333,0.1666666667,18,12,1,10,3
Daikondi       ,GEZAB                                             ,34,"Hazara Jama Mosque, Tamzan",3409105,30,25,5,0.8333333333,0.1666666667,18,12,1,10,3
Laghman        ,ALINGAR                                           ,12,"Mazri School and Public Building, Aleengar, Aleengar",1203073,30,25,5,0.8333333333,0.1666666667,20,10,1,8,3
Badakhshan     ,ESHKASHAM                                         ,14,"School, Khush Pak",1418202,30,25,5,0.8333333333,0.1666666667,18,12,1,9,2
Baghlan        ,DEHE SALAH                                        ,16,"Near the River and Beside the Kasan Mountain, Kargard",1611181,30,25,5,0.8333333333,0.1666666667,18,12,1,9,2
Nangerhar      ,DARAH NOOR                                        ,10,"Clinic, Bamba kut",1008223,30,26,4,0.8666666667,0.1333333333,11,19,1,17,2
Ghazni         ,MALESTAN                                          ,6,"Martaba Mosque, Awelat",614311,30,26,4,0.8666666667,0.1333333333,15,15,1,13,2
Balkh          ,DAWLATABAD                                        ,19,"Shaikh maghlan School, Shaikh maghlan Village",1908135,30,26,4,0.8666666667,0.1333333333,16,14,1,12,2
Balkh          ,CHARKENT                                          ,19,"Janbo Blaq School, Janbo Blaq village",1913279,30,26,4,0.8666666667,0.1333333333,16,14,1,12,2
Balkh          ,CHARKENT                                          ,19,"Passqadaq School, Passdaqaq Village",1913280,30,26,4,0.8666666667,0.1333333333,13,17,1,14,1
Helmand        ,NAWZAD                                            ,27,"School, District Center",2710198,30,27,3,0.9,0.1,13,17,1,16,2
Ghor           ,SHAHRAK                                           ,31,Zohran mosque,3104076,30,27,3,0.9,0.1,18,12,1,11,2
Badakhshan     ,WAKHAN                                            ,14,"Shekharo School, Shekharo",1419204,30,27,3,0.9,0.1,22,8,1,7,2
Daikondi       ,KIJRAN                                            ,34,Haftat Nafar mosque,3407168,30,27,3,0.9,0.1,15,15,1,13,1
Farah          ,QALA-I-KAH                                        ,25,"Kohjar , ,Mosque",2505082,30,27,3,0.9,0.1,16,14,1,12,1
Helmand        ,NAWZAD                                            ,27,"Asshad Sori High School, District Center",2710196,30,28,2,0.9333333333,0.0666666667,18,12,1,12,2
Parwan         ,SHENWARI                                          ,3,"Nomana high school, ashtahar shar",305073,30,28,2,0.9333333333,0.0666666667,25,5,1,5,2
Kunarha        ,BAR KUNAR                                         ,11,"Village mosque, Sheerkasi",1108059,30,28,2,0.9333333333,0.0666666667,25,5,1,5,2
Kandahar       ,ESPEEN BOLDAK                                     ,28,"Telecommunication Center, Awami Camp",2812204,30,28,2,0.9333333333,0.0666666667,10,20,1,19,1
Parwan         ,SORKH PARSA                                       ,3,"Joye naw Mamber, lolenj",310132,30,28,2,0.9333333333,0.0666666667,18,12,1,11,1
Khost          ,JAJI MAIDAN                                       ,9,"Sharif houe, Deran Zanikhail",904099,30,28,2,0.9333333333,0.0666666667,0,30,1,28,0
Nangerhar      ,SURKHROD                                          ,10,"Kushkak gardan,Kushkak",1003100,30,28,2,0.9333333333,0.0666666667,0,30,1,28,0
Herat          ,SHINDAND                                          ,24,"Masjid Jameh, Aziz Abad",2412324,30,29,1,0.9666666667,0.0333333333,24,6,1,6,1
Herat          ,KISHK-I-KAHNA                                     ,24,"Girls' secondary school, Kaklam dowom",2416407,30,29,1,0.9666666667,0.0333333333,0,30,1,29,0
Paktia         ,JAJI                                              ,8,"Mohammadullah School, Belot",810065,30,29,1,0.9666666667,0.0333333333,10,20,1,19,0
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Qala Jangal Bazar, Qala Jangal",3107139,29,18,11,0.6206896552,0.3793103448,14,15,1,9,5
Daikondi       ,SHAHRESTAN                                        ,34,Mangor Mosque,3402032,29,19,10,0.6551724138,0.3448275862,16,13,1,9,6
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Religious School, Shina Safid Maidan",2104082,29,19,10,0.6551724138,0.3448275862,14,15,1,10,5
Ghor           ,TEYORA                                            ,31,"Zahi Nawroz Primary School, Zahi Nawroz",3110229,29,20,9,0.6896551724,0.3103448276,24,5,1,5,9
Daikondi       ,SHAHRESTAN                                        ,34,"Villagte mosque, Shekar Abad",3402035,29,20,9,0.6896551724,0.3103448276,19,10,1,7,6
Daikondi       ,KHADEU                                            ,34,Khak Faqir Village Mosque,3406102,29,20,9,0.6896551724,0.3103448276,14,15,1,11,5
Ghor           ,Provincial Center (CHAGHCHARAN)                   ,31,"Bara Khana Clinic, Bara Khana",3101016,29,21,8,0.724137931,0.275862069,15,14,1,11,5
Nimroz         ,CHAR BURJAK                                       ,26,"District hospital, District Center",2603020,29,21,8,0.724137931,0.275862069,18,11,1,8,5
Nimroz         ,ASL-I-CHAKHANSOOR                                 ,26,"Mohammad Omar Private house , Sahib Dad",2604031,29,21,8,0.724137931,0.275862069,18,11,1,8,5
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Shoralist Villlage Religious School, Shoralist village",2104076,29,21,8,0.724137931,0.275862069,14,15,1,11,4
Ghazni         ,MALESTAN                                          ,6,"Khakrezak Primary School, Khakrezak",614307,29,21,8,0.724137931,0.275862069,16,13,1,8,3
Takhar         ,Warsaj                                            ,15,Pastab Secondary School,1517180,29,22,7,0.7586206897,0.2413793103,29,0,1,0,7
Bamyan         ,WARAS                                             ,32,"Munbar Nai Qol, Nai Qol",3207158,29,22,7,0.7586206897,0.2413793103,16,13,1,10,4
Parwan         ,SAYID KHAIL                                       ,3,"Ibrahim Khail Girls School, Ibrahim Khail",302038,29,22,7,0.7586206897,0.2413793103,16,13,1,9,3
Paktika        ,BARMAL                                            ,7,"Mosque, Nawi Adah District Center",718249,29,23,6,0.7931034483,0.2068965517,29,0,1,0,6
Nangerhar      ,ACHIN                                             ,10,"Dokan kali village, dokan",1015367,29,23,6,0.7931034483,0.2068965517,29,0,1,0,6
Farah          ,BALA BLOOK                                        ,25,"Sheewan, Mosque",2509131,29,23,6,0.7931034483,0.2068965517,26,3,1,2,5
Wardak         ,HESA-AWAL-BEHSUD                                  ,4,"Qala Dawlat School, Arjeen Qalakhash",403030,29,23,6,0.7931034483,0.2068965517,15,14,1,12,4
Kapisa         ,NAJRAB                                            ,2,Bibi khail ( Bibi khail),204046,29,23,6,0.7931034483,0.2068965517,19,10,1,8,4
Panjshir       ,DARAH                                             ,33,Sari Safid dar,3304046,29,23,6,0.7931034483,0.2068965517,21,8,1,6,4
Logar          ,PROVINCIAL CENTER (PULLE-ALAM)                    ,5,"Paad Khab Shaana Secondary School, Pul-e-Alam",501004,29,23,6,0.7931034483,0.2068965517,13,16,1,12,2
Herat          ,KARUKH                                            ,24,"Mosque, Islam Abad",2405158,29,23,6,0.7931034483,0.2068965517,0,29,1,23,0
Bamyan         ,SHEBAR                                            ,32,"Mosque 2, Ghondak Bazar",3202030,29,24,5,0.8275862069,0.1724137931,29,0,1,0,5
Badakhshan     ,DARAYEM                                           ,14,"Quraishi Mosque, Quraishi",1404067,29,24,5,0.8275862069,0.1724137931,17,12,1,11,4
Baghlan        ,BANO ANDARAB                                      ,16,laghak mosque,1606242,29,24,5,0.8275862069,0.1724137931,21,8,1,7,4
Panjshir       ,SHATAL                                            ,33,Koraba,3306090,29,24,5,0.8275862069,0.1724137931,24,5,1,4,4
Bamyan         ,YAKAWULANG                                        ,32,"Munbar Hazar Chashma, Hazar Chashma",3205085,29,24,5,0.8275862069,0.1724137931,16,13,1,11,3
Badakhshan     ,KHWAHAN                                           ,14,"School, Hawza Shah",1423245,29,24,5,0.8275862069,0.1724137931,17,12,1,10,3
Bamyan         ,PANJAB                                            ,32,"Gharghara Female School, Gharghara",3206101,29,24,5,0.8275862069,0.1724137931,18,11,1,8,2
Ghor           ,SAGHAR                                            ,31,"Dahan-e-Do Tai School, Khwaja Yakayak",3109200,29,24,5,0.8275862069,0.1724137931,12,17,1,13,1
Ghor           ,PASSABAND                                         ,31,"Sangan Bazar, Sangan",3106111,29,24,5,0.8275862069,0.1724137931,12,17,1,13,1
Ghazni         ,Provincial Center (GHAZNI)                        ,6,"Masjid e Paeen, Bahlool Saheb",601043,29,24,5,0.8275862069,0.1724137931,0,29,1,24,0
Paktika        ,GOMAL                                             ,7,Madel Shaken school,709292,29,24,5,0.8275862069,0.1724137931,9,20,1,15,0
Kandahar       ,PROVINCIAL CENTER (KANDAHAR)                      ,28,"Former custom's house, Baroo darwazah",2801057,29,25,4,0.8620689655,0.1379310345,29,0,1,0,4
Paktia         ,PROVINCIAL CENTER (GARDEIZ)                       ,8,"Lahore House, Robaat",801007,29,25,4,0.8620689655,0.1379310345,29,0,1,0,4
Bamyan         ,KOHMARD                                           ,32,"School, Roisang",3204050,29,25,4,0.8620689655,0.1379310345,18,11,1,10,3
Kabul          ,KHAK-I-JABAR                                      ,1,"Mohammad Rafiq house, Malang",113443,29,25,4,0.8620689655,0.1379310345,16,13,1,11,2
Badakhshan     ,SHEGHNAN                                          ,14,"School, Chashnoor Baala",1420221,29,25,4,0.8620689655,0.1379310345,18,11,1,9,2
Samangan       ,RAI-DO-AB                                         ,18,"Khami Bayaz Religious school, Khami Bayaz Village",1806075,29,26,3,0.8965517241,0.1034482759,22,7,1,7,3
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Mosque Property, Khomdan Village",2104064,29,26,3,0.8965517241,0.1034482759,22,7,1,7,3
Herat          ,GHORYAN                                           ,24,Haft chah,2409258,29,26,3,0.8965517241,0.1034482759,23,6,1,6,3
Faryab         ,QAISAR                                            ,22,Khatayee Chelgazee village Big mosque,2205204,29,26,3,0.8965517241,0.1034482759,18,11,1,10,2
Bamyan         ,WARAS                                             ,32,"Munbar Ghorzalab, Ghorzalab",3207145,29,26,3,0.8965517241,0.1034482759,13,16,1,14,1
Baghlan        ,FRENG-GHARO                                       ,16,"Haji Mohammad Alam Khan Mosque, Near Talak on Robat Village",1614223,29,27,2,0.9310344828,0.0689655172,22,7,1,7,2
Nooristan      ,NOOR GRAM                                         ,13,"Mahlil village, Mahlil",1302013,28,14,14,0.5,0.5,15,13,1,6,7
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Kham Shor School, Kham Shor",3107160,28,17,11,0.6071428571,0.3928571429,16,12,1,7,6
Nimroz         ,ASL-I-CHAKHANSOOR                                 ,26,"Haji Allah Dad khan private house, Shahqis",2604032,28,19,9,0.6785714286,0.3214285714,20,8,1,5,6
Daikondi       ,ISHTRALI                                          ,34,"khaidir mosque, bash bazar miyania",3404040,28,20,8,0.7142857143,0.2857142857,28,0,1,0,8
Balkh          ,CHAMTAL                                           ,19,"Chemtal School, Chemtal Village",1911213,28,20,8,0.7142857143,0.2857142857,22,6,1,5,7
Kapisa         ,NAJRAB                                            ,2,Mamor sheer jan House ( Sheerwani),204061,28,20,8,0.7142857143,0.2857142857,18,10,1,8,6
Laghman        ,DAWLAT SHAH                                       ,12,"Chasheedar School, Dawlat shah",1205124,28,21,7,0.75,0.25,20,8,1,6,5
Badakhshan     ,DARWAZE-E PAYAN NUSAY                             ,14,"Magai School, Magai",1426274,28,21,7,0.75,0.25,15,13,1,10,4
Juzjan         ,PROVINCIAL CENTER (SHEIRGHAN)                     ,20,Mangooti mosque,2001023,28,22,6,0.7857142857,0.2142857143,18,10,1,8,4
Paktia         ,AHMAD ABAD                                        ,8,"Farooq House, Esa Khel",811194,28,22,6,0.7857142857,0.2142857143,0,28,1,22,0
Herat          ,GULRAN                                            ,24,School Bazan,2407211,28,23,5,0.8214285714,0.1785714286,12,16,1,15,4
Parwan         ,SORKH PARSA                                       ,3,"Da neenak mosque, Dawlat khani",310138,28,23,5,0.8214285714,0.1785714286,15,13,1,11,3
Khost          ,MANDOZAYI                                         ,9,"Zhawari village mosque, Zhawari village",909087,28,23,5,0.8214285714,0.1785714286,9,19,1,16,2
Laghman        ,DAWLAT SHAH                                       ,12,"Peetek Mosque and Guestroom, Dawlat shah , Dawlat shah",1205114,28,23,5,0.8214285714,0.1785714286,11,17,1,14,2
Balkh          ,NAHR-E-SHAHI                                      ,19,"Mosque of Shadain, Shadian Village",1903321,28,23,5,0.8214285714,0.1785714286,13,15,1,12,2
Kapisa         ,NAJRAB                                            ,2,Baghi Aman(Dare Pata),204051,28,23,5,0.8214285714,0.1785714286,18,10,1,7,2
Herat          ,KARUKH                                            ,24,"Mosque, Jandah khan",2405157,28,23,5,0.8214285714,0.1785714286,14,14,1,10,1
Ghazni         ,KHOWJA OMERY                                      ,6,"Charboya Big Mosque, Charboya",604085,28,24,4,0.8571428571,0.1428571429,28,0,1,0,4
Urozgan        ,CHOARAH                                           ,30,"Faiz Mohamad khan High School, Bazaar",3002045,28,24,4,0.8571428571,0.1428571429,28,0,1,0,4
Herat          ,GULRAN                                            ,24,School Sange Kotale Afzal,2407222,28,24,4,0.8571428571,0.1428571429,19,9,1,8,3
Sar-i-Pul      ,SANGCHARAK                                        ,21,"Mosque Property, Pashmak",2106119,28,24,4,0.8571428571,0.1428571429,12,16,1,14,2
Bamyan         ,WARAS                                             ,32,"Munbar Dahane Padagag, Sultan Robat",3207121,28,24,4,0.8571428571,0.1428571429,14,14,1,12,2
Takhar         ,Rustaq                                            ,15,Qoduq Jawazkhaan Mosque,1511116,28,25,3,0.8928571429,0.1071428571,28,0,1,0,3
Bamyan         ,WARAS                                             ,32,"Munbar Naw Malik, Shinia Pajandor",3207148,28,25,3,0.8928571429,0.1071428571,12,16,1,15,2
Bamyan         ,YAKAWULANG                                        ,32,"Munbar Surkhak Payeen, Surkhak Payeen",3205073,28,25,3,0.8928571429,0.1071428571,12,16,1,14,1
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Primary School, Khwal Village",2104066,28,25,3,0.8928571429,0.1071428571,18,10,1,8,1
Herat          ,PASHTON ZARGHOON                                  ,24,"Mosque and Tent, Tooran",2404140,28,26,2,0.9285714286,0.0714285714,18,10,1,10,2
Paktia         ,SAMKANAI                                          ,8,"Tsamkanai District Clinic, Shahr-e-Naw",809156,28,26,2,0.9285714286,0.0714285714,28,0,1,0,2
Kandahar       ,PROVINCIAL CENTER (KANDAHAR)                      ,28,PD 3 HQ,2801032,28,26,2,0.9285714286,0.0714285714,28,0,1,0,2
Bamyan         ,WARAS                                             ,32,"Munbar Wazdarghan, Wazdarghan",3207151,28,26,2,0.9285714286,0.0714285714,12,16,1,15,1
Farah          ,LASH JAWEEN                                       ,25,"Kang zahak, Mosque",2507099,28,26,2,0.9285714286,0.0714285714,14,14,1,13,1
Herat          ,KISHK-I-KAHNA                                     ,24,"Masjid e Payeen, Chushmah Khafi Zana",2416415,28,27,1,0.9642857143,0.0357142857,0,28,1,27,0
Faryab         ,ALMAR                                             ,22,"Bukhar Qala, Bukhar Qala",2204067,28,28,0,1,0,22,6,1,6,0
Samangan       ,DARAH-I-SUF PAYEN                                 ,18,"Bughak Elementary school, Bughak village",1805048,28,28,0,1,0,25,3,1,3,0
Zabul          ,SHAH JOI                                          ,29,"Bazaar Mosque, Mulla Hahim",2902013,27,15,12,0.5555555556,0.4444444444,27,0,1,0,12
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Kata Cheshma School, Kata Cheshma",3107161,27,15,12,0.5555555556,0.4444444444,14,13,1,8,7
Daikondi       ,KHADEU                                            ,34,Shlgham Mosque,3406101,27,18,9,0.6666666667,0.3333333333,19,8,1,5,6
Nimroz         ,CHAR BURJAK                                       ,26,Jahan back,2603028,27,19,8,0.7037037037,0.2962962963,16,11,1,8,5
Sar-i-Pul      ,SANGCHARAK                                        ,21,"Religious School, Shobokand Village",2106110,27,20,7,0.7407407407,0.2592592593,18,9,1,7,5
Paktika        ,YOSEF KHEIL                                       ,7,"Modir Rasool Guesthouse, Mooshkhil",703042,27,20,7,0.7407407407,0.2592592593,0,27,1,20,0
Paktika        ,PROVINCIAL CENTER (SHARAN)                        ,7,"Mosuque, Dalaw",701011,27,21,6,0.7777777778,0.2222222222,27,0,1,0,6
Ghor           ,DOWLATYAR                                         ,31,"Kari Imam Daad School, Kari Imam Daad",3102054,27,21,6,0.7777777778,0.2222222222,16,11,1,8,3
Paktika        ,Surubi (Paktika)                                  ,7,"Khan Moh Mosque, Sorobi",710148,27,22,5,0.8148148148,0.1851851852,20,7,1,7,5
Baghlan        ,BAGHLAN JADEED                                    ,16,"Patan Khel, Cham Qaha",1602073,27,22,5,0.8148148148,0.1851851852,18,9,1,8,4
Daikondi       ,KIJRAN                                            ,34,Qala Lash maigan Mosque,3407064,27,22,5,0.8148148148,0.1851851852,20,7,1,6,4
Samangan       ,DARAH-I-SUF PAYEN                                 ,18,"Oweemtan Mosque, Oweemtan village",1805057,27,22,5,0.8148148148,0.1851851852,17,10,1,8,3
Kandahar       ,PROVINCIAL CENTER (KANDAHAR)                      ,28,"School, Karz",2801013,27,23,4,0.8518518519,0.1481481481,22,5,1,4,3
Daikondi       ,KITEE                                             ,34,Horgan Mosque,3408128,27,23,4,0.8518518519,0.1481481481,13,14,1,12,2
Ghor           ,Provincial Center (CHAGHCHARAN)                   ,31,"Lakhshak Bazar, Lakhshak",3101033,27,23,4,0.8518518519,0.1481481481,15,12,1,10,2
